date,timestamp,FR_open,FR_close,FR_high,FR_low,perp_exchange,perp_symbol
2022-04-22,1650585600,0.003177,-0.008951,0.003177,-0.019022,Binance,BTCUSDT
2022-04-23,1650672000,-0.008951,-0.018234,-0.00319,-0.018743,Binance,BTCUSDT
2022-04-24,1650758400,-0.018234,-0.008978,-0.003167,-0.019356,Binance,BTCUSDT
2022-04-25,1650844800,-0.008978,0.01,0.01,-0.011783,Binance,BTCUSDT
2022-04-26,1650931200,0.01,-0.012705,0.01,-0.015897,Binance,BTCUSDT
2022-04-27,1651017600,-0.012705,-0.005649,0.005353,-0.013099,Binance,BTCUSDT
2022-04-28,1651104000,-0.005649,0.01,0.01,-0.012353,Binance,BTCUSDT
2022-04-29,1651190400,0.01,-0.009406,0.01,-0.009526,Binance,BTCUSDT
2022-04-30,1651276800,-0.009406,0.00255,0.007696,-0.00976,Binance,BTCUSDT
2022-05-01,1651363200,0.00255,0.01,0.01,-0.007563,Binance,BTCUSDT
2022-05-02,1651449600,0.01,0.01,0.01,-0.001778,Binance,BTCUSDT
2022-05-03,1651536000,0.01,0.01,0.01,0.01,Binance,BTCUSDT
2022-05-04,1651622400,0.01,0.01,0.01,0.002275,Binance,BTCUSDT
2022-05-05,1651708800,0.01,-0.013527,0.01,-0.021323,Binance,BTCUSDT
2022-05-06,1651795200,-0.013527,-0.00527,0.01,-0.013527,Binance,BTCUSDT
2022-05-07,1651881600,-0.00527,-0.002754,0.008788,-0.00767,Binance,BTCUSDT
2022-05-08,1651968000,-0.002754,0.01,0.01,-0.002754,Binance,BTCUSDT
2022-05-09,1652054400,0.01,0.01,0.01,0.005918,Binance,BTCUSDT
2022-05-10,1652140800,0.01,0.00762,0.01,-0.020399,Binance,BTCUSDT
2022-05-11,1652227200,0.00762,-0.018713,0.01,-0.032746,Binance,BTCUSDT
2022-05-12,1652313600,-0.018713,-0.0072,-0.005983,-0.047416,Binance,BTCUSDT
2022-05-13,1652400000,-0.0072,0.01,0.01,-0.010417,Binance,BTCUSDT
2022-05-14,1652486400,0.01,0.008254,0.01,0.00396,Binance,BTCUSDT
2022-05-15,1652572800,0.008254,0.01,0.01,0.004035,Binance,BTCUSDT
2022-05-16,1652659200,0.01,0.01,0.01,-0.001597,Binance,BTCUSDT
2022-05-17,1652745600,0.01,-0.007045,0.01,-0.010342,Binance,BTCUSDT
2022-05-18,1652832000,-0.007045,-0.000325,0.003158,-0.007045,Binance,BTCUSDT
2022-05-19,1652918400,-0.000325,0.01,0.01,-0.001088,Binance,BTCUSDT
2022-05-20,1653004800,0.01,-0.000251,0.01,-0.00227,Binance,BTCUSDT
2022-05-21,1653091200,-0.000251,0.00241,0.005941,-0.002329,Binance,BTCUSDT
2022-05-22,1653177600,0.00241,0.01,0.01,-0.004456,Binance,BTCUSDT
2022-05-23,1653264000,0.01,-0.012372,0.01,-0.012422,Binance,BTCUSDT
2022-05-24,1653350400,-0.012372,0.003679,0.01,-0.013867,Binance,BTCUSDT
2022-05-25,1653436800,0.003679,0.007434,0.01,0.001035,Binance,BTCUSDT
2022-05-26,1653523200,0.007434,0.01,0.01,-0.000816,Binance,BTCUSDT
2022-05-27,1653609600,0.01,0.01,0.01,0.01,Binance,BTCUSDT
2022-05-28,1653696000,0.01,0.01,0.01,0.007429,Binance,BTCUSDT
2022-05-29,1653782400,0.01,0.01,0.01,0.008325,Binance,BTCUSDT
2022-05-30,1653868800,0.01,0.01,0.01,0.01,Binance,BTCUSDT
2022-05-31,1653955200,0.01,0.01,0.01,0.01,Binance,BTCUSDT
2022-06-01,1654041600,0.01,-0.001494,0.01,-0.008341,Binance,BTCUSDT
2022-06-02,1654128000,-0.001494,-0.003392,0.01,-0.003459,Binance,BTCUSDT
2022-06-03,1654214400,-0.003392,0.00027,0.007865,-0.003406,Binance,BTCUSDT
2022-06-04,1654300800,0.00027,0.00434,0.006917,-0.001961,Binance,BTCUSDT
2022-06-05,1654387200,0.00434,0.006028,0.01,0.001315,Binance,BTCUSDT
2022-06-06,1654473600,0.006028,0.01,0.01,0.003198,Binance,BTCUSDT
2022-06-07,1654560000,0.01,0.01,0.01,-0.011684,Binance,BTCUSDT
2022-06-08,1654646400,0.01,0.01,0.01,-0.008302,Binance,BTCUSDT
2022-03-09,1646784000,0.00619,0.01,0.01,-4.8e-05,Binance,ETHUSDT
2022-03-10,1646870400,0.01,0.002557,0.01,-0.004271,Binance,ETHUSDT
2022-03-11,1646956800,0.002557,0.01,0.01,-0.010373,Binance,ETHUSDT
2022-03-12,1647043200,0.01,0.002074,0.01,-0.001155,Binance,ETHUSDT
2022-03-13,1647129600,0.002074,-0.010344,0.01,-0.010452,Binance,ETHUSDT
2022-03-14,1647216000,-0.010344,0.01,0.01,-0.014974,Binance,ETHUSDT
2022-03-15,1647302400,0.01,0.01,0.01,-0.006189,Binance,ETHUSDT
2022-03-16,1647388800,0.01,0.01,0.01,-0.002623,Binance,ETHUSDT
2022-03-17,1647475200,0.01,0.01,0.01,-0.000932,Binance,ETHUSDT
2022-03-18,1647561600,0.01,0.01,0.01,-0.003015,Binance,ETHUSDT
2022-03-19,1647648000,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-20,1647734400,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-21,1647820800,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-22,1647907200,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-23,1647993600,0.01,-0.001893,0.01,-0.004178,Binance,ETHUSDT
2022-03-24,1648080000,-0.001893,0.01,0.01,-0.001893,Binance,ETHUSDT
2022-03-25,1648166400,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-26,1648252800,0.01,0.007545,0.01,0.002682,Binance,ETHUSDT
2022-03-27,1648339200,0.007545,0.01,0.01,-0.004226,Binance,ETHUSDT
2022-03-28,1648425600,0.01,0.01,0.01,0.007857,Binance,ETHUSDT
2022-03-29,1648512000,0.01,0.01,0.01,0.004642,Binance,ETHUSDT
2022-03-30,1648598400,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-03-31,1648684800,0.01,0.01,0.01,0.01,Binance,ETHUSDT
2022-04-01,1648771200,0.01,0.01,0.01,0.001808,Binance,ETHUSDT
2022-04-02,1648857600,0.01,0.01,0.01,0.009263,Binance,ETHUSDT
2022-04-03,1648944000,0.01,0.01,0.01,0.00563,Binance,ETHUSDT
2022-04-04,1649030400,0.01,0.01,0.01,-0.002805,Binance,ETHUSDT
2022-04-05,1649116800,0.01,0.009658,0.01,0.004221,Binance,ETHUSDT
2022-04-06,1649203200,0.009658,0.008865,0.01,-0.017188,Binance,ETHUSDT
2022-04-07,1649289600,0.008865,-0.009952,0.009178,-0.016029,Binance,ETHUSDT
2022-04-08,1649376000,-0.009952,0.01,0.01,-0.012388,Binance,ETHUSDT
2022-04-09,1649462400,0.01,0.01,0.01,0.00959,Binance,ETHUSDT
2022-04-10,1649548800,0.01,0.004924,0.01,0.004924,Binance,ETHUSDT
2022-04-11,1649635200,0.004924,-0.003424,0.01,-0.008291,Binance,ETHUSDT
2022-04-12,1649721600,-0.003424,-0.002196,0.01,-0.019789,Binance,ETHUSDT
2022-04-13,1649808000,-0.002196,-0.002193,0.009529,-0.018104,Binance,ETHUSDT
2022-04-14,1649894400,-0.002193,-0.012189,0.008573,-0.012189,Binance,ETHUSDT
2022-04-15,1649980800,-0.012189,-0.002887,0.003326,-0.01513,Binance,ETHUSDT
2022-04-16,1650067200,-0.002887,0.002483,0.003639,-0.013469,Binance,ETHUSDT
2022-04-17,1650153600,0.002483,-0.005195,0.005912,-0.009564,Binance,ETHUSDT
2022-04-18,1650240000,-0.005195,0.008528,0.009919,-0.014582,Binance,ETHUSDT
2022-04-19,1650326400,0.008528,0.01,0.01,-0.003721,Binance,ETHUSDT
2022-04-20,1650412800,0.01,-0.00951,0.01,-0.00951,Binance,ETHUSDT
2022-04-21,1650499200,-0.00951,-0.011836,0.01,-0.018413,Binance,ETHUSDT
2022-04-22,1650585600,-0.011836,0.003878,0.009321,-0.024341,Binance,ETHUSDT
2022-04-23,1650672000,0.003878,-0.009059,0.003878,-0.012497,Binance,ETHUSDT
2022-04-24,1650758400,-0.009059,0.000358,0.005721,-0.009434,Binance,ETHUSDT
2022-04-25,1650844800,0.000358,0.01,0.01,-0.025058,Binance,ETHUSDT
2022-04-26,1650931200,0.01,-0.01418,0.01,-0.01441,Binance,ETHUSDT
2022-04-27,1651017600,-0.01418,-0.001642,0.006034,-0.027821,Binance,ETHUSDT
2022-04-28,1651104000,-0.001642,0.01,0.01,-0.006952,Binance,ETHUSDT
2022-04-29,1651190400,0.01,-0.00893,0.01,-0.01019,Binance,ETHUSDT
2022-04-30,1651276800,-0.00893,-0.007156,-0.00246,-0.012785,Binance,ETHUSDT
2022-05-01,1651363200,-0.007156,0.004926,0.008924,-0.01967,Binance,ETHUSDT
2022-05-02,1651449600,0.004926,0.008815,0.01,-0.012871,Binance,ETHUSDT
2022-05-03,1651536000,0.008815,0.00922,0.01,0.000375,Binance,ETHUSDT
2022-05-04,1651622400,0.00922,0.01,0.01,0.00922,Binance,ETHUSDT
2022-05-05,1651708800,0.01,-0.005015,0.01,-0.011593,Binance,ETHUSDT
2022-05-06,1651795200,-0.005015,0.005875,0.01,-0.008186,Binance,ETHUSDT
2022-05-07,1651881600,0.005875,0.009879,0.01,0.00536,Binance,ETHUSDT
2022-05-08,1651968000,0.009879,0.01,0.01,0.009356,Binance,ETHUSDT
2022-05-09,1652054400,0.01,0.009907,0.01,0.003585,Binance,ETHUSDT
2022-05-10,1652140800,0.009907,0.007639,0.01,-0.015967,Binance,ETHUSDT
2022-05-11,1652227200,0.007639,-0.018659,0.01,-0.018823,Binance,ETHUSDT
2022-05-12,1652313600,-0.018659,-0.009253,0.001975,-0.102548,Binance,ETHUSDT
2022-05-13,1652400000,-0.009253,0.005221,0.01,-0.024772,Binance,ETHUSDT
2022-05-14,1652486400,0.005221,0.01,0.01,-0.00744,Binance,ETHUSDT
2022-05-15,1652572800,0.01,0.01,0.01,0.000359,Binance,ETHUSDT
2022-05-16,1652659200,0.01,0.001866,0.01,-0.01653,Binance,ETHUSDT
2022-05-17,1652745600,0.001866,0.007024,0.01,-0.012119,Binance,ETHUSDT
2022-05-18,1652832000,0.007024,-0.005426,0.0091,-0.010309,Binance,ETHUSDT
2022-05-19,1652918400,-0.005426,0.01,0.01,-0.012144,Binance,ETHUSDT
2022-05-20,1653004800,0.01,0.009945,0.01,-0.003067,Binance,ETHUSDT
2022-05-21,1653091200,0.009945,0.004308,0.01,-0.002716,Binance,ETHUSDT
2022-05-22,1653177600,0.004308,0.01,0.01,0.00176,Binance,ETHUSDT
2022-05-23,1653264000,0.01,-0.00786,0.01,-0.007871,Binance,ETHUSDT
2022-05-24,1653350400,-0.00786,0.001228,0.01,-0.009605,Binance,ETHUSDT
2022-05-25,1653436800,0.001228,0.01,0.01,-0.00245,Binance,ETHUSDT
2022-05-26,1653523200,0.01,0.01,0.01,-0.016174,Binance,ETHUSDT
2022-05-27,1653609600,0.01,0.01,0.01,-0.006451,Binance,ETHUSDT
2022-05-28,1653696000,0.01,0.01,0.017225,0.00099,Binance,ETHUSDT
2022-05-29,1653782400,0.01,0.00655,0.01,-0.003671,Binance,ETHUSDT
2022-05-30,1653868800,0.00655,0.007793,0.01,0.000127,Binance,ETHUSDT
2022-05-31,1653955200,0.007793,0.01,0.01,0.00761,Binance,ETHUSDT
2022-06-01,1654041600,0.01,-0.008675,0.01,-0.023259,Binance,ETHUSDT
2022-06-02,1654128000,-0.008675,0.005264,0.01,-0.008675,Binance,ETHUSDT
2022-06-03,1654214400,0.005264,0.01,0.01,0.002353,Binance,ETHUSDT
2022-06-04,1654300800,0.01,0.003388,0.01,-0.001437,Binance,ETHUSDT
2022-06-05,1654387200,0.003388,0.01,0.01,0.001945,Binance,ETHUSDT
2022-06-06,1654473600,0.01,0.01,0.01,0.005262,Binance,ETHUSDT
2022-06-07,1654560000,0.01,0.01,0.01,-0.004394,Binance,ETHUSDT
2022-06-08,1654646400,0.01,0.01,0.01,-0.002117,Binance,ETHUSDT
2022-03-09,1646784000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-10,1646870400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-11,1646956800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-12,1647043200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-13,1647129600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-14,1647216000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-15,1647302400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-16,1647388800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-17,1647475200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-18,1647561600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-19,1647648000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-20,1647734400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-21,1647820800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-22,1647907200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-23,1647993600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-24,1648080000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-25,1648166400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-26,1648252800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-27,1648339200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-28,1648425600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-29,1648512000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-30,1648598400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-31,1648684800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-01,1648771200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-02,1648857600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-03,1648944000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-04,1649030400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-05,1649116800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-06,1649203200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-07,1649289600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-08,1649376000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-09,1649462400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-10,1649548800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-11,1649635200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-12,1649721600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-13,1649808000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-14,1649894400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-15,1649980800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-16,1650067200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-17,1650153600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-18,1650240000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-19,1650326400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-20,1650412800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-21,1650499200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-22,1650585600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-23,1650672000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-24,1650758400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-25,1650844800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-26,1650931200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-27,1651017600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-28,1651104000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-29,1651190400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-04-30,1651276800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-01,1651363200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-02,1651449600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-03,1651536000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-04,1651622400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-05,1651708800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-06,1651795200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-07,1651881600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-08,1651968000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-09,1652054400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-10,1652140800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-11,1652227200,0.0,0.018214,0.018214,0.0,Bitfinex,tBTCF0:USTF0
2022-05-12,1652313600,0.018214,0.0,0.018214,-0.016527,Bitfinex,tBTCF0:USTF0
2022-05-13,1652400000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-14,1652486400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-15,1652572800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-16,1652659200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-17,1652745600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-18,1652832000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-19,1652918400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-20,1653004800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-21,1653091200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-22,1653177600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-23,1653264000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-24,1653350400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-25,1653436800,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-26,1653523200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-27,1653609600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-05-28,1653696000,0.0,-0.007297,0.0,-0.007297,Bitfinex,tBTCF0:USTF0
2022-05-29,1653782400,-0.007297,-0.009526,-0.005323,-0.026885,Bitfinex,tBTCF0:USTF0
2022-05-30,1653868800,-0.009526,0.0,0.0,-0.009526,Bitfinex,tBTCF0:USTF0
2022-05-31,1653955200,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-06-01,1654041600,0.0,0.0,0.0,-0.000244,Bitfinex,tBTCF0:USTF0
2022-06-02,1654128000,0.0,-0.001672,0.0,-0.021449,Bitfinex,tBTCF0:USTF0
2022-06-03,1654214400,-0.001672,-0.00707,0.0,-0.00707,Bitfinex,tBTCF0:USTF0
2022-06-04,1654300800,-0.00707,0.0,0.0,-0.00707,Bitfinex,tBTCF0:USTF0
2022-06-05,1654387200,0.0,0.0,0.0,-0.000279,Bitfinex,tBTCF0:USTF0
2022-06-06,1654473600,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-06-07,1654560000,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-06-08,1654646400,0.0,0.0,0.0,0.0,Bitfinex,tBTCF0:USTF0
2022-03-09,1646784000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-10,1646870400,0.0,0.0,0.0,-0.041221,Bitfinex,tETHF0:USTF0
2022-03-11,1646956800,0.0,0.0,0.0,-0.001922,Bitfinex,tETHF0:USTF0
2022-03-12,1647043200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-13,1647129600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-14,1647216000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-15,1647302400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-16,1647388800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-17,1647475200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-18,1647561600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-19,1647648000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-20,1647734400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-21,1647820800,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-22,1647907200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-23,1647993600,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-24,1648080000,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-03-25,1648166400,0.0,-0.093363,0.0,-0.093363,Bitfinex,tETHF0:USTF0
2022-03-26,1648252800,-0.093363,0.0,0.0,-0.093363,Bitfinex,tETHF0:USTF0
2022-03-27,1648339200,0.0,-0.012231,0.0,-0.012231,Bitfinex,tETHF0:USTF0
2022-03-28,1648425600,-0.012231,0.0,0.0,-0.013465,Bitfinex,tETHF0:USTF0
2022-03-29,1648512000,0.0,-0.003827,0.0,-0.010796,Bitfinex,tETHF0:USTF0
2022-03-30,1648598400,-0.003827,0.0,0.0,-0.003827,Bitfinex,tETHF0:USTF0
2022-03-31,1648684800,0.0,0.0,0.0,-0.003068,Bitfinex,tETHF0:USTF0
2022-04-01,1648771200,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
2022-04-02,1648857600,0.0,-0.002126,0.0,-0.002126,Bitfinex,tETHF0:USTF0
2022-04-03,1648944000,-0.002126,0.0,0.0,-0.002126,Bitfinex,tETHF0:USTF0
2022-04-04,1649030400,0.0,-0.007164,0.0,-0.007164,Bitfinex,tETHF0:USTF0
2022-04-05,1649116800,-0.007164,0.0,0.0,-0.063368,Bitfinex,tETHF0:USTF0
2022-04-06,1649203200,0.0,0.0,0.0,-0.022948,Bitfinex,tETHF0:USTF0
2022-04-07,1649289600,0.0,-0.004362,0.0,-0.011151,Bitfinex,tETHF0:USTF0
2022-04-08,1649376000,-0.004362,0.0,0.0,-0.012223,Bitfinex,tETHF0:USTF0
2022-04-09,1649462400,0.0,0.0,0.0,0.0,Bitfinex,tETHF0:USTF0
